frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
678,65.891,1.791,0.205,0.030,0.000,0.009,0.050,0.000,63.566,0.014,63.504,0.047,8120,15600,,2.00,2,0,8224x5140,S,0
679,65.936,1.926,0.234,0.062,0.000,0.016,0.050,0.000,63.546,0.013,63.491,0.042,8120,15600,,2.00,2,0,8224x5140,S,0
680,65.720,1.529,0.246,0.055,0.000,0.020,0.056,0.000,63.621,0.014,63.564,0.043,8120,15600,,2.00,2,0,8224x5140,S,0
681,66.519,2.250,0.224,0.052,0.000,0.016,0.076,0.000,63.505,0.016,63.442,0.048,8120,15600,,2.00,2,0,8224x5140,S,0
682,65.497,2.521,0.273,0.067,0.000,0.018,0.052,0.000,63.524,0.014,63.463,0.048,8120,15600,,2.00,2,0,8224x5140,S,0
683,66.353,2.347,0.248,0.065,0.000,0.019,0.047,0.000,63.508,0.013,63.447,0.048,8120,15600,,2.00,2,0,8224x5140,S,0
684,65.639,2.367,0.222,0.048,0.000,0.013,0.058,0.000,63.583,0.014,63.519,0.050,8120,15600,,2.00,2,0,8224x5140,S,0
685,66.587,2.161,0.211,0.047,0.000,0.013,0.049,0.000,63.564,0.014,63.499,0.051,8120,15600,,2.00,2,0,8224x5140,S,0
686,66.591,2.134,0.241,0.041,0.000,0.013,0.057,0.000,63.564,0.014,63.506,0.044,8120,15600,,2.00,2,0,8224x5140,S,0
687,66.243,1.993,0.239,0.056,0.000,0.014,0.041,0.000,63.486,0.014,63.427,0.046,8120,15600,,2.00,2,0,8224x5140,S,0
688,66.135,1.863,0.215,0.036,0.000,0.010,0.038,0.000,63.545,0.015,63.484,0.046,8120,15600,,2.00,2,0,8224x5140,S,0
689,66.100,1.876,0.207,0.029,0.000,0.010,0.041,0.000,63.573,0.013,63.512,0.047,8120,15600,,2.00,2,0,8224x5140,S,0
690,66.155,1.855,0.211,0.033,0.000,0.011,0.055,0.000,63.577,0.014,63.511,0.052,8120,15600,,2.00,2,0,8224x5140,S,0
691,66.401,2.126,0.216,0.035,0.000,0.011,0.035,0.000,63.496,0.014,63.430,0.052,8120,15600,,2.00,2,0,8224x5140,S,0
692,66.079,2.076,0.235,0.029,0.000,0.009,0.041,0.000,63.531,0.014,63.466,0.051,8120,15600,,2.00,2,0,8224x5140,S,0
693,66.444,2.182,0.255,0.044,0.000,0.013,0.062,0.000,63.553,0.014,63.495,0.044,8120,15600,,2.00,2,0,8224x5140,S,0
694,65.620,2.761,0.267,0.064,0.000,0.018,0.042,0.000,63.505,0.014,63.445,0.046,8120,15600,,2.00,2,0,8224x5140,S,0
695,66.194,2.039,0.227,0.050,0.000,0.013,0.052,0.000,63.541,0.014,63.481,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
696,66.519,2.152,0.232,0.054,0.000,0.014,0.063,0.000,63.516,0.014,63.455,0.046,8120,15600,,2.00,2,0,8224x5140,S,0
697,65.741,2.722,0.318,0.057,0.000,0.019,0.058,0.000,63.485,0.014,63.427,0.044,8120,15600,,2.00,2,0,8224x5140,S,0
698,66.326,2.242,0.260,0.060,0.000,0.016,0.050,0.000,63.506,0.014,63.448,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
699,66.481,2.320,0.249,0.053,0.000,0.015,0.060,0.000,63.535,0.014,63.476,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
700,66.550,2.197,0.225,0.063,0.000,0.020,0.046,0.000,63.588,0.014,63.529,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
701,66.386,2.171,0.212,0.044,0.000,0.012,0.058,0.000,63.515,0.014,63.457,0.044,8120,15600,,2.00,2,0,8224x5140,S,0
702,66.330,2.225,0.208,0.061,0.000,0.015,0.048,0.000,63.506,0.014,63.451,0.041,8120,15600,,2.00,2,0,8224x5140,S,0
703,66.681,2.329,0.223,0.062,0.000,0.018,0.053,0.000,63.598,0.014,63.539,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
704,66.396,2.099,0.219,0.057,0.000,0.015,0.058,0.000,63.538,0.014,63.481,0.043,8120,15600,,2.00,2,0,8224x5140,S,0
705,66.495,2.180,0.256,0.073,0.000,0.020,0.070,0.000,63.517,0.014,63.459,0.043,8120,15600,,2.00,2,0,8224x5140,S,0
706,66.196,3.010,0.273,0.074,0.000,0.019,0.083,0.000,63.512,0.014,63.449,0.049,8120,15600,,2.00,2,0,8224x5140,S,0
707,65.703,3.487,0.349,0.085,0.000,0.022,0.048,0.000,63.504,0.014,63.447,0.043,8120,15600,,2.00,2,0,8224x5140,S,0
708,66.357,2.114,0.223,0.055,0.000,0.016,0.053,0.000,63.548,0.014,63.488,0.047,8120,15600,,2.00,2,0,8224x5140,S,0
709,66.050,2.000,0.232,0.053,0.000,0.015,0.060,0.000,63.516,0.014,63.458,0.044,8120,15600,,2.00,2,0,8224x5140,S,0
710,66.297,2.212,0.226,0.069,0.000,0.018,0.061,0.000,63.533,0.014,63.473,0.046,8120,15600,,2.00,2,0,8224x5140,S,0
711,65.607,2.521,0.275,0.070,0.000,0.018,0.064,0.000,63.546,0.014,63.487,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
712,66.391,2.298,0.272,0.064,0.000,0.018,0.059,0.000,63.517,0.013,63.459,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
713,66.559,2.330,0.243,0.065,0.000,0.018,0.048,0.000,63.485,0.014,63.427,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
714,66.376,2.148,0.211,0.041,0.000,0.014,0.038,0.000,63.486,0.014,63.428,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
715,66.211,1.858,0.220,0.033,0.000,0.009,0.070,0.000,63.489,0.014,63.430,0.045,8120,15600,,2.00,2,0,8224x5140,S,0
716,66.513,2.022,0.277,0.038,0.000,0.010,0.057,0.000,63.554,0.017,63.489,0.048,8120,15600,,2.00,2,0,8224x5140,S,0
717,66.297,1.862,0.240,0.053,0.000,0.015,0.061,0.000,63.537,0.018,63.474,0.046,8120,15600,,2.00,2,0,8224x5140,S,0
718,65.547,2.296,0.228,0.060,0.000,0.018,0.061,0.000,63.520,0.014,63.453,0.052,8120,15600,tshadow_pcf,2.00,2,0,8224x5140,P,1
719,8.097,2.794,0.345,0.065,0.000,0.017,0.050,0.000,5.099,0.014,5.030,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
720,7.535,1.069,0.312,0.041,0.000,0.013,0.045,0.000,5.099,0.017,5.029,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
721,7.551,0.000,0.387,0.039,0.000,0.012,0.043,0.000,5.101,0.014,5.032,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
722,7.305,0.979,0.324,0.036,0.000,0.011,0.043,0.000,5.100,0.014,5.029,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
723,7.548,0.000,0.350,0.033,0.000,0.010,0.080,0.000,5.101,0.014,5.026,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
724,7.718,1.207,0.372,0.049,0.000,0.018,0.054,0.000,5.100,0.014,5.029,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
725,7.569,0.000,0.363,0.039,0.000,0.013,0.069,0.000,5.101,0.017,5.032,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
726,8.281,1.001,0.324,0.038,0.000,0.011,0.091,0.000,5.103,0.014,5.030,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
727,8.295,0.000,0.525,0.052,0.000,0.021,0.076,0.000,5.106,0.018,5.033,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
728,8.309,1.092,0.402,0.050,0.000,0.019,0.058,0.000,5.102,0.014,5.029,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
729,8.441,0.000,0.422,0.041,0.000,0.014,0.127,0.000,5.109,0.020,5.033,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
730,8.258,0.977,0.412,0.049,0.000,0.017,0.055,0.000,5.100,0.014,5.030,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
731,8.164,0.000,0.418,0.046,0.000,0.017,0.046,0.000,5.119,0.020,5.047,0.053,8120,15600,,2.00,2,0,8224x5140,P,1
732,8.332,1.047,0.399,0.044,0.000,0.019,0.047,0.000,5.102,0.014,5.029,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
733,8.303,0.000,0.419,0.045,0.000,0.013,0.056,0.000,5.112,0.019,5.032,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
734,8.409,1.012,0.379,0.037,0.000,0.011,0.067,0.000,5.101,0.014,5.028,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
735,8.315,0.000,0.416,0.047,0.000,0.016,0.056,0.000,5.113,0.023,5.038,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
736,8.246,1.351,0.358,0.045,0.000,0.013,0.072,0.000,5.098,0.014,5.029,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
737,8.327,0.000,0.413,0.042,0.000,0.012,0.071,0.000,5.126,0.026,5.044,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
738,8.330,1.098,0.365,0.041,0.000,0.013,0.073,0.000,5.096,0.017,5.030,0.049,8120,15600,,2.00,2,0,8224x5140,P,1
739,8.334,0.000,0.459,0.051,0.000,0.022,0.059,0.000,5.125,0.027,5.039,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
740,8.353,1.070,0.396,0.045,0.000,0.012,0.047,0.000,5.100,0.014,5.029,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
741,8.317,0.000,0.483,0.047,0.000,0.019,0.057,0.000,5.181,0.038,5.082,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
742,8.338,1.037,0.377,0.041,0.000,0.011,0.048,0.000,5.100,0.014,5.029,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
743,8.319,0.000,0.478,0.045,0.000,0.020,0.060,0.000,5.195,0.039,5.095,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
744,8.308,1.144,0.435,0.047,0.000,0.012,0.046,0.000,5.104,0.017,5.029,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
745,8.375,0.000,0.448,0.044,0.000,0.021,0.051,0.000,5.197,0.036,5.103,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
746,8.297,1.113,0.411,0.045,0.000,0.012,0.050,0.000,5.094,0.013,5.028,0.053,8120,15600,,2.00,2,0,8224x5140,P,1
747,8.303,0.000,0.440,0.045,0.000,0.016,0.054,0.000,5.097,0.014,5.026,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
748,8.366,1.098,0.411,0.042,0.000,0.012,0.072,0.000,5.172,0.030,5.089,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
749,8.270,0.000,0.445,0.051,0.000,0.015,0.056,0.000,5.102,0.017,5.031,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
750,8.409,1.195,0.436,0.049,0.000,0.014,0.061,0.000,5.201,0.037,5.113,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
751,8.226,0.000,0.441,0.060,0.000,0.019,0.066,0.000,5.100,0.014,5.031,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
752,8.391,1.085,0.468,0.056,0.000,0.016,0.059,0.000,5.184,0.022,5.103,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
753,8.251,0.000,0.461,0.051,0.000,0.017,0.080,0.000,5.098,0.013,5.028,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
754,8.432,1.088,0.429,0.046,0.000,0.014,0.066,0.000,5.158,0.041,5.064,0.053,8120,15600,,2.00,2,0,8224x5140,P,1
755,8.276,0.000,0.442,0.046,0.000,0.014,0.050,0.000,5.106,0.017,5.030,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
756,8.345,1.112,0.429,0.044,0.000,0.017,0.058,0.000,5.161,0.042,5.065,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
757,8.324,0.000,0.444,0.060,0.000,0.018,0.064,0.000,5.097,0.014,5.028,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
758,8.293,1.079,0.438,0.074,0.000,0.020,0.054,0.000,5.102,0.017,5.031,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
759,8.342,0.000,0.517,0.058,0.000,0.017,0.062,0.000,5.094,0.014,5.029,0.051,8120,15600,,2.00,2,0,8224x5140,P,1
760,8.262,0.919,0.330,0.074,0.000,0.018,0.041,0.000,5.100,0.016,5.030,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
761,8.286,0.000,0.346,0.045,0.000,0.013,0.044,0.000,5.103,0.017,5.032,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
762,8.310,0.916,0.358,0.043,0.000,0.013,0.056,0.000,5.098,0.017,5.026,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
763,8.298,0.000,0.352,0.034,0.000,0.010,0.041,0.000,5.102,0.018,5.030,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
764,8.274,0.865,0.318,0.037,0.000,0.011,0.040,0.000,5.101,0.017,5.030,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
765,8.308,0.000,0.327,0.032,0.000,0.010,0.042,0.000,5.099,0.017,5.030,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
766,8.363,0.702,0.262,0.027,0.000,0.009,0.037,0.000,5.101,0.016,5.031,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
767,8.393,0.000,0.416,0.034,0.000,0.015,0.053,0.000,5.103,0.017,5.032,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
768,8.260,0.604,0.243,0.052,0.000,0.016,0.078,0.000,5.100,0.016,5.031,0.053,8120,15600,,2.00,2,0,8224x5140,P,1
769,8.368,0.000,0.279,0.038,0.000,0.012,0.040,0.000,5.101,0.017,5.032,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
770,8.221,0.776,0.245,0.032,0.000,0.009,0.034,0.000,5.105,0.016,5.033,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
771,8.424,0.000,0.258,0.032,0.000,0.011,0.038,0.000,5.100,0.018,5.028,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
772,8.225,0.552,0.261,0.032,0.000,0.010,0.036,0.000,5.099,0.017,5.027,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
773,8.401,0.000,0.266,0.028,0.000,0.009,0.031,0.000,5.102,0.017,5.031,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
774,8.336,0.569,0.234,0.025,0.000,0.007,0.032,0.000,5.101,0.016,5.031,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
775,8.279,0.000,0.262,0.024,0.000,0.009,0.030,0.000,5.101,0.017,5.027,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
776,8.433,0.617,0.234,0.027,0.000,0.009,0.042,0.000,5.099,0.016,5.029,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
777,8.275,0.000,0.269,0.036,0.000,0.020,0.035,0.000,5.096,0.014,5.030,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
778,8.235,0.595,0.226,0.035,0.000,0.011,0.034,0.000,5.098,0.016,5.029,0.053,8120,15600,,2.00,2,0,8224x5140,P,1
779,8.486,0.000,0.261,0.028,0.000,0.009,0.046,0.000,5.101,0.017,5.030,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
780,8.283,0.793,0.255,0.028,0.000,0.010,0.040,0.000,5.104,0.016,5.031,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
781,8.337,0.000,0.295,0.039,0.000,0.014,0.043,0.000,5.095,0.014,5.028,0.053,8120,15600,,2.00,2,0,8224x5140,P,1
782,8.228,0.739,0.280,0.036,0.000,0.011,0.033,0.000,5.108,0.017,5.032,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
783,8.461,0.000,0.260,0.029,0.000,0.008,0.040,0.000,5.105,0.014,5.030,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
784,8.213,0.763,0.280,0.024,0.000,0.008,0.055,0.000,5.107,0.017,5.030,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
785,8.519,0.000,0.300,0.025,0.000,0.008,0.059,0.000,5.106,0.014,5.031,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
786,8.217,1.048,0.303,0.029,0.000,0.011,0.046,0.000,5.111,0.017,5.032,0.062,8120,15600,,2.00,2,0,8224x5140,P,1
787,8.395,0.000,0.320,0.028,0.000,0.010,0.044,0.000,5.106,0.015,5.031,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
788,8.257,0.862,0.287,0.024,0.000,0.009,0.036,0.000,5.115,0.018,5.036,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
789,8.404,0.000,0.343,0.030,0.000,0.009,0.036,0.000,5.107,0.018,5.029,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
790,8.287,0.864,0.315,0.030,0.000,0.011,0.036,0.000,5.111,0.019,5.031,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
791,8.302,0.000,0.335,0.028,0.000,0.010,0.040,0.000,5.107,0.018,5.031,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
792,8.395,0.903,0.345,0.029,0.000,0.010,0.052,0.000,5.123,0.019,5.043,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
793,8.256,0.000,0.376,0.033,0.000,0.009,0.038,0.000,5.099,0.014,5.029,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
794,8.439,0.886,0.338,0.032,0.000,0.010,0.035,0.000,5.108,0.017,5.029,0.062,8120,15600,,2.00,2,0,8224x5140,P,1
795,8.348,0.000,0.419,0.032,0.000,0.011,0.048,0.000,5.176,0.023,5.093,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
796,8.207,0.995,0.380,0.034,0.000,0.014,0.057,0.000,5.101,0.017,5.027,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
797,8.328,0.000,0.428,0.036,0.000,0.011,0.040,0.000,5.133,0.027,5.046,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
798,8.338,0.984,0.406,0.037,0.000,0.010,0.046,0.000,5.110,0.014,5.033,0.063,8120,15600,,2.00,2,0,8224x5140,P,1
799,8.402,0.000,0.437,0.038,0.000,0.020,0.088,0.000,5.122,0.026,5.042,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
800,8.326,0.989,0.405,0.058,0.000,0.015,0.069,0.000,5.097,0.014,5.025,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
801,8.220,0.000,0.338,0.053,0.000,0.016,0.056,0.000,5.101,0.016,5.029,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
802,8.329,0.988,0.313,0.048,0.000,0.015,0.045,0.000,5.095,0.014,5.027,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
803,8.262,0.000,0.281,0.033,0.000,0.015,0.039,0.000,5.101,0.017,5.030,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
804,8.482,0.701,0.262,0.038,0.000,0.012,0.045,0.000,5.100,0.014,5.028,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
805,8.129,0.000,0.294,0.031,0.000,0.014,0.052,0.000,5.104,0.017,5.030,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
806,8.335,0.672,0.258,0.026,0.000,0.008,0.040,0.000,5.095,0.014,5.028,0.052,8120,15600,,2.00,2,0,8224x5140,P,1
807,8.372,0.000,0.296,0.033,0.000,0.012,0.036,0.000,5.106,0.017,5.031,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
808,8.421,0.919,0.261,0.031,0.000,0.012,0.054,0.000,5.105,0.017,5.030,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
809,8.281,0.000,0.310,0.026,0.000,0.012,0.057,0.000,5.106,0.016,5.030,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
810,8.248,0.999,0.325,0.039,0.000,0.013,0.036,0.000,5.108,0.017,5.030,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
811,8.303,0.000,0.333,0.029,0.000,0.011,0.044,0.000,5.098,0.017,5.030,0.051,8120,15600,,2.00,2,0,8224x5140,P,1
812,8.243,0.637,0.297,0.041,0.000,0.012,0.034,0.000,5.099,0.014,5.028,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
813,8.299,0.000,0.263,0.025,0.000,0.008,0.025,0.000,5.103,0.017,5.029,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
814,8.352,0.567,0.239,0.026,0.000,0.008,0.025,0.000,5.102,0.017,5.031,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
815,8.339,0.000,0.270,0.020,0.000,0.007,0.026,0.000,5.102,0.016,5.031,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
816,8.316,0.537,0.231,0.020,0.000,0.008,0.030,0.000,5.100,0.017,5.029,0.054,8120,15600,,2.00,2,0,8224x5140,P,1
817,8.399,0.000,0.241,0.020,0.000,0.010,0.027,0.000,5.102,0.016,5.032,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
818,8.383,0.544,0.230,0.018,0.000,0.006,0.030,0.000,5.102,0.014,5.030,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
819,8.302,0.000,0.275,0.019,0.000,0.006,0.049,0.000,5.104,0.016,5.031,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
820,8.444,0.817,0.263,0.029,0.000,0.013,0.036,0.000,5.106,0.017,5.031,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
821,8.194,0.000,0.261,0.023,0.000,0.008,0.045,0.000,5.109,0.017,5.033,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
822,8.297,0.625,0.251,0.021,0.000,0.007,0.043,0.000,5.102,0.014,5.028,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
823,8.304,0.000,0.272,0.026,0.000,0.009,0.031,0.000,5.102,0.018,5.027,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
824,8.397,0.749,0.260,0.024,0.000,0.008,0.040,0.000,5.100,0.014,5.030,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
825,8.253,0.000,0.285,0.022,0.000,0.008,0.038,0.000,5.106,0.018,5.030,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
826,8.331,0.657,0.254,0.024,0.000,0.007,0.031,0.000,5.100,0.014,5.028,0.058,8120,15600,,2.00,2,0,8224x5140,P,1
827,8.342,0.000,0.295,0.025,0.000,0.013,0.033,0.000,5.122,0.018,5.048,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
828,8.493,0.758,0.279,0.034,0.000,0.008,0.034,0.000,5.097,0.014,5.027,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
829,8.154,0.000,0.321,0.028,0.000,0.008,0.036,0.000,5.109,0.018,5.035,0.056,8120,15600,,2.00,2,0,8224x5140,P,1
830,8.488,0.780,0.294,0.032,0.000,0.008,0.035,0.000,5.098,0.014,5.025,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
831,8.258,0.000,0.333,0.030,0.000,0.011,0.038,0.000,5.113,0.018,5.037,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
832,8.330,0.779,0.294,0.030,0.000,0.010,0.036,0.000,5.103,0.014,5.033,0.055,8120,15600,,2.00,2,0,8224x5140,P,1
833,8.306,0.000,0.383,0.047,0.000,0.010,0.043,0.000,5.116,0.020,5.036,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
834,8.356,0.870,0.349,0.032,0.000,0.009,0.040,0.000,5.103,0.015,5.026,0.063,8120,15600,,2.00,2,0,8224x5140,P,1
835,8.371,0.000,0.367,0.031,0.000,0.015,0.108,0.000,5.130,0.023,5.047,0.061,8120,15600,,2.00,2,0,8224x5140,P,1
836,8.314,1.198,0.392,0.046,0.000,0.016,0.069,0.000,5.100,0.014,5.029,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
837,8.291,0.000,0.431,0.043,0.000,0.028,0.076,0.000,5.136,0.026,5.049,0.060,8120,15600,,2.00,2,0,8224x5140,P,1
838,8.474,1.095,0.384,0.041,0.000,0.013,0.068,0.000,5.106,0.017,5.030,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
839,8.215,0.000,0.609,0.039,0.000,0.020,0.062,0.000,5.141,0.026,5.057,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
840,8.351,1.153,0.438,0.046,0.000,0.014,0.071,0.000,5.111,0.017,5.036,0.057,8120,15600,,2.00,2,0,8224x5140,P,1
841,8.290,0.000,0.477,0.054,0.000,0.014,0.050,0.000,5.135,0.038,5.038,0.059,8120,15600,,2.00,2,0,8224x5140,P,1
