frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
14269,8.252,0.000,0.232,0.051,0.000,0.013,0.043,0.000,4.474,0.041,4.366,0.067,6496,12480,,1.00,1,0,4112x2570,L,1
14270,8.212,0.249,0.212,0.050,0.000,0.013,0.059,0.000,6.175,0.132,5.982,0.060,6496,12480,,1.00,1,0,4112x2570,L,1
14271,8.090,0.000,0.219,0.055,0.000,0.015,0.044,0.000,4.473,0.043,4.363,0.068,6496,12480,,1.00,1,0,4112x2570,L,1
14272,8.204,0.287,0.191,0.051,0.000,0.014,0.036,0.000,6.364,0.123,6.170,0.071,6496,12480,,1.00,1,0,4112x2570,L,1
14273,8.341,0.000,0.209,0.054,0.000,0.018,0.057,0.000,4.481,0.040,4.368,0.072,6496,12480,,1.00,1,0,4112x2570,L,1
14274,8.032,0.357,0.216,0.051,0.000,0.015,0.043,0.000,6.152,0.130,5.958,0.064,6496,12480,,1.00,1,0,4112x2570,L,1
14275,8.347,0.000,0.236,0.055,0.000,0.016,0.051,0.000,4.480,0.040,4.366,0.075,6496,12480,,1.00,1,0,4112x2570,L,1
14276,8.210,0.322,0.217,0.058,0.000,0.016,0.062,0.000,6.185,0.123,5.996,0.066,6496,12480,,1.00,1,0,4112x2570,L,1
14277,7.973,0.000,0.430,0.078,0.000,0.028,0.053,0.000,4.468,0.041,4.365,0.062,6496,12480,,1.00,1,0,4112x2570,L,1
14278,13.386,0.322,0.214,0.051,0.000,0.013,0.042,0.000,6.872,0.098,5.823,0.951,6496,12480,,1.00,1,0,4112x2570,L,1
14279,4.158,0.272,0.178,0.052,0.000,0.016,0.038,0.000,1.014,0.024,0.000,0.991,6496,12480,,1.00,1,0,4112x2570,L,1
14280,7.157,0.000,0.225,0.044,0.000,0.009,0.040,0.000,3.971,0.068,3.846,0.057,6496,12480,,1.00,1,0,4112x2570,L,1
14281,8.514,0.000,0.214,0.049,0.000,0.015,0.059,0.000,6.904,0.025,6.827,0.052,6496,12480,,1.00,1,0,4112x2570,L,1
14282,16.244,0.300,0.203,0.047,0.000,0.017,0.042,0.000,3.105,0.068,2.978,0.059,6496,12480,,1.00,1,0,4112x2570,L,1
14283,16.509,0.273,0.219,0.056,0.000,0.020,0.051,0.000,1.934,0.022,1.865,0.048,6496,12480,,1.00,1,0,4112x2570,L,1
14284,8.185,0.286,0.198,0.050,0.000,0.014,0.045,0.000,2.970,0.062,2.858,0.051,6496,12480,,1.00,1,0,4112x2570,L,1
14285,8.253,0.000,0.233,0.047,0.000,0.015,0.055,0.000,1.673,0.019,1.610,0.044,6496,12480,,1.00,1,0,4112x2570,L,1
14286,8.163,0.347,0.206,0.053,0.000,0.014,0.047,0.000,2.677,0.059,2.569,0.049,6496,12480,,1.00,1,0,4112x2570,L,1
14287,8.207,0.000,0.217,0.046,0.000,0.012,0.047,0.000,1.673,0.019,1.607,0.047,6496,12480,,1.00,1,0,4112x2570,L,1
14288,8.221,0.280,0.207,0.044,0.000,0.011,0.047,0.000,2.346,0.052,2.247,0.047,6496,12480,,1.00,1,0,4112x2570,L,1
14289,8.318,0.000,0.230,0.042,0.000,0.013,0.056,0.000,1.472,0.017,1.412,0.042,6496,12480,,1.00,1,0,4112x2570,L,1
14290,8.134,0.334,0.216,0.050,0.000,0.016,0.045,0.000,2.344,0.052,2.247,0.046,6496,12480,,1.00,1,0,4112x2570,L,1
14291,8.179,0.000,0.216,0.044,0.000,0.014,0.048,0.000,1.470,0.018,1.409,0.042,6496,12480,,1.00,1,0,4112x2570,L,1
14292,8.248,0.338,0.206,0.044,0.000,0.011,0.047,0.000,2.335,0.057,2.233,0.046,6496,12480,,1.00,1,0,4112x2570,L,1
14293,8.387,0.000,0.216,0.048,0.000,0.012,0.062,0.000,1.388,0.018,1.329,0.041,6496,12480,,1.00,1,0,4112x2570,L,1
14294,8.033,0.314,0.200,0.056,0.000,0.015,0.057,0.000,2.102,0.043,2.015,0.044,6496,12480,,1.00,1,0,4112x2570,L,1
14295,8.212,0.000,0.239,0.044,0.000,0.018,0.051,0.000,1.319,0.016,1.263,0.041,6496,12480,,1.00,1,0,4112x2570,L,1
14296,8.296,0.289,0.190,0.053,0.000,0.014,0.044,0.000,2.099,0.046,2.009,0.044,6496,12480,,1.00,1,0,4112x2570,L,1
14297,8.398,0.000,0.239,0.041,0.000,0.016,0.057,0.000,1.319,0.017,1.261,0.040,6496,12480,,1.00,1,0,4112x2570,L,1
14298,8.307,0.344,0.217,0.052,0.000,0.014,0.047,0.000,2.099,0.047,2.007,0.044,6496,12480,,1.00,1,0,4112x2570,L,1
14299,8.317,0.000,0.257,0.047,0.000,0.016,0.046,0.000,1.317,0.016,1.261,0.040,6496,12480,,1.00,1,0,4112x2570,L,1
14300,8.270,0.291,0.201,0.044,0.000,0.009,0.048,0.000,2.100,0.044,2.012,0.045,6496,12480,,1.00,1,0,4112x2570,L,1
14301,8.360,0.000,0.229,0.040,0.000,0.015,0.043,0.000,1.317,0.016,1.261,0.041,6496,12480,,1.00,1,0,4112x2570,L,1
14302,8.340,0.281,0.196,0.045,0.000,0.011,0.048,0.000,2.098,0.044,2.013,0.042,6496,12480,,1.00,1,0,4112x2570,L,1
14303,8.312,0.000,0.262,0.042,0.000,0.012,0.048,0.000,1.381,0.019,1.322,0.040,6496,12480,,1.00,1,0,4112x2570,L,1
14304,8.273,0.340,0.205,0.040,0.000,0.010,0.040,0.000,2.327,0.051,2.232,0.044,6496,12480,,1.00,1,0,4112x2570,L,1
14305,8.329,0.000,0.242,0.037,0.000,0.011,0.044,0.000,1.470,0.019,1.410,0.041,6496,12480,,1.00,1,0,4112x2570,L,1
14306,8.338,0.283,0.208,0.054,0.000,0.011,0.046,0.000,2.344,0.050,2.248,0.046,6496,12480,,1.00,1,0,4112x2570,L,1
14307,8.563,0.000,0.373,0.041,0.000,0.014,0.156,0.000,1.471,0.018,1.410,0.043,6496,12480,,1.00,1,0,4112x2570,L,1
14308,8.185,0.273,0.242,0.069,0.000,0.022,0.054,0.000,2.347,0.053,2.247,0.047,6496,12480,,1.00,1,0,4112x2570,L,1
14309,8.271,0.000,0.225,0.050,0.000,0.020,0.045,0.000,1.671,0.019,1.608,0.044,6496,12480,,1.00,1,0,4112x2570,L,1
14310,8.240,0.299,0.244,0.053,0.000,0.013,0.044,0.000,2.672,0.058,2.567,0.047,6496,12480,,1.00,1,0,4112x2570,L,1
14311,8.300,0.000,0.225,0.045,0.000,0.012,0.048,0.000,1.672,0.019,1.607,0.045,6496,12480,,1.00,1,0,4112x2570,L,1
14312,8.427,0.284,0.201,0.045,0.000,0.010,0.091,0.000,2.867,0.065,2.757,0.046,6496,12480,,1.00,1,0,4112x2570,L,1
14313,8.280,0.000,0.250,0.058,0.000,0.016,0.056,0.000,1.933,0.022,1.866,0.046,6496,12480,,1.00,1,0,4112x2570,L,1
14314,8.297,0.335,0.217,0.051,0.000,0.014,0.048,0.000,3.097,0.065,2.983,0.050,6496,12480,,1.00,1,0,4112x2570,L,1
14315,8.200,0.000,0.229,0.202,0.000,0.015,0.097,0.000,1.998,0.028,1.923,0.047,6496,12480,mode_uhd,2.00,2,0,8224x5140,L,1
14316,71.257,0.316,0.283,0.069,0.000,0.013,0.060,0.000,11.377,0.024,11.295,0.058,6496,12480,,2.00,2,0,8224x5140,L,1
14317,8.918,1.187,0.334,0.076,0.000,0.024,0.053,0.000,5.705,0.016,5.640,0.050,6496,12480,,2.00,2,0,8224x5140,L,1
14318,9.640,0.000,0.208,0.056,0.000,0.011,0.047,0.000,6.665,0.060,6.556,0.049,6496,12480,,2.00,2,0,8224x5140,L,1
14319,7.881,0.305,0.208,0.066,0.000,0.016,0.066,0.000,5.164,0.015,5.102,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14320,8.619,0.000,0.238,0.072,0.000,0.014,0.048,0.000,6.023,0.014,5.961,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14321,7.709,0.344,0.192,0.054,0.000,0.022,0.046,0.000,4.708,0.015,4.647,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14322,8.639,0.000,0.241,0.056,0.000,0.010,0.045,0.000,5.503,0.023,5.433,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14323,6.672,0.294,0.222,0.059,0.000,0.022,0.055,0.000,4.251,0.013,4.193,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14324,8.619,0.000,0.214,0.063,0.000,0.014,0.046,0.000,5.323,0.025,5.246,0.051,6496,12480,,2.00,2,0,8224x5140,L,1
14325,6.955,0.334,0.216,0.066,0.000,0.019,0.063,0.000,3.908,0.013,3.852,0.043,6496,12480,,2.00,2,0,8224x5140,L,1
14326,7.494,0.000,0.244,0.076,0.000,0.015,0.049,0.000,4.761,0.013,4.703,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14327,6.659,0.350,0.191,0.058,0.000,0.015,0.041,0.000,3.720,0.013,3.661,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14328,7.386,0.000,0.216,0.054,0.000,0.017,0.037,0.000,4.491,0.024,4.424,0.044,6496,12480,,2.00,2,0,8224x5140,L,1
14329,8.274,0.262,0.209,0.060,0.000,0.013,0.061,0.000,3.654,0.011,3.597,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14330,8.380,0.000,0.243,0.058,0.000,0.013,0.054,0.000,4.560,0.036,4.477,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14331,8.266,0.355,0.203,0.061,0.000,0.016,0.043,0.000,3.624,0.015,3.562,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14332,8.258,0.000,0.230,0.048,0.000,0.011,0.045,0.000,4.545,0.036,4.462,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14333,8.391,0.275,0.228,0.053,0.000,0.014,0.054,0.000,3.618,0.015,3.556,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14334,8.309,0.000,0.267,0.053,0.000,0.017,0.043,0.000,4.465,0.043,4.374,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14335,8.326,0.351,0.199,0.045,0.000,0.015,0.051,0.000,3.648,0.014,3.592,0.042,6496,12480,,2.00,2,0,8224x5140,L,1
14336,16.664,0.000,0.234,0.055,0.000,0.013,0.044,0.000,4.616,0.041,4.527,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14337,8.339,0.370,0.220,0.066,0.000,0.021,0.044,0.000,3.673,0.014,3.612,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14338,8.220,0.285,0.195,0.056,0.000,0.016,0.048,0.000,4.488,0.040,4.403,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14339,8.478,0.000,0.228,0.059,0.000,0.021,0.047,0.000,3.650,0.014,3.590,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14340,8.191,0.334,0.205,0.060,0.000,0.014,0.039,0.000,4.549,0.042,4.461,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14341,8.320,0.000,0.233,0.047,0.000,0.013,0.050,0.000,3.618,0.014,3.559,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14342,8.411,0.284,0.190,0.045,0.000,0.012,0.062,0.000,4.567,0.035,4.487,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14343,8.266,0.001,0.244,0.060,0.000,0.021,0.049,0.000,3.649,0.014,3.589,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14344,8.258,0.273,0.198,0.048,0.000,0.015,0.043,0.000,4.483,0.036,4.402,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14345,8.324,0.000,0.230,0.044,0.000,0.013,0.045,0.000,3.621,0.014,3.560,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14346,8.394,0.269,0.195,0.048,0.000,0.013,0.044,0.000,4.530,0.036,4.448,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14347,8.326,0.000,0.244,0.052,0.000,0.016,0.047,0.000,3.662,0.013,3.603,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14348,8.276,0.277,0.218,0.052,0.000,0.013,0.043,0.000,4.499,0.037,4.416,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14349,8.307,0.000,0.294,0.051,0.000,0.016,0.044,0.000,3.647,0.015,3.586,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14350,8.317,0.331,0.215,0.047,0.000,0.013,0.045,0.000,4.506,0.039,4.420,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14351,8.352,0.000,0.256,0.045,0.000,0.015,0.050,0.000,3.678,0.014,3.617,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14352,8.291,0.283,0.191,0.048,0.000,0.012,0.045,0.000,4.499,0.033,4.420,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14353,8.345,0.000,0.252,0.041,0.000,0.016,0.044,0.000,3.654,0.014,3.594,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14354,8.220,0.269,0.195,0.046,0.000,0.011,0.033,0.000,4.533,0.036,4.449,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14355,8.355,0.000,0.250,0.044,0.000,0.011,0.061,0.000,3.656,0.014,3.596,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14356,8.317,0.343,0.205,0.056,0.000,0.014,0.039,0.000,4.498,0.037,4.411,0.050,6496,12480,,2.00,2,0,8224x5140,L,1
14357,8.320,0.000,0.254,0.042,0.000,0.013,0.047,0.000,3.594,0.014,3.535,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14358,8.314,0.294,0.184,0.044,0.000,0.010,0.042,0.000,4.500,0.035,4.416,0.049,6496,12480,,2.00,2,0,8224x5140,L,1
14359,8.335,0.000,0.248,0.041,0.000,0.011,0.049,0.000,3.659,0.014,3.600,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14360,8.300,0.273,0.186,0.044,0.000,0.012,0.045,0.000,4.540,0.034,4.458,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14361,8.322,0.000,0.237,0.043,0.000,0.013,0.035,0.000,3.618,0.014,3.558,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14362,8.319,0.270,0.189,0.043,0.000,0.013,0.042,0.000,4.521,0.036,4.438,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14363,8.346,0.000,0.252,0.048,0.000,0.017,0.045,0.000,3.609,0.014,3.550,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14364,8.360,0.271,0.192,0.043,0.000,0.015,0.046,0.000,4.525,0.035,4.444,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14365,8.276,0.000,0.241,0.052,0.000,0.017,0.045,0.000,3.606,0.015,3.545,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14366,8.252,0.350,0.225,0.050,0.000,0.013,0.042,0.000,4.506,0.040,4.418,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14367,8.386,0.000,0.288,0.053,0.000,0.016,0.045,0.000,3.676,0.014,3.616,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14368,8.244,0.286,0.175,0.038,0.000,0.010,0.035,0.000,4.529,0.037,4.445,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14369,8.537,0.000,0.255,0.037,0.000,0.010,0.046,0.000,3.625,0.014,3.564,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14370,8.305,0.267,0.223,0.056,0.000,0.012,0.053,0.000,4.519,0.035,4.438,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14371,8.235,0.000,0.291,0.046,0.000,0.013,0.044,0.000,3.644,0.014,3.582,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14372,8.371,0.244,0.230,0.051,0.000,0.016,0.048,0.000,4.521,0.036,4.441,0.044,6496,12480,,2.00,2,0,8224x5140,L,1
14373,8.370,0.000,0.237,0.048,0.000,0.013,0.048,0.000,3.588,0.014,3.530,0.044,6496,12480,,2.00,2,0,8224x5140,L,1
14374,8.258,0.273,0.199,0.053,0.000,0.015,0.062,0.000,4.501,0.040,4.412,0.049,6496,12480,,2.00,2,0,8224x5140,L,1
14375,8.286,0.000,0.224,0.058,0.000,0.015,0.052,0.000,3.655,0.014,3.594,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14376,8.290,0.341,0.201,0.056,0.000,0.014,0.044,0.000,4.499,0.038,4.412,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14377,8.351,0.000,0.272,0.051,0.000,0.015,0.053,0.000,3.637,0.014,3.578,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14378,8.299,0.279,0.184,0.047,0.000,0.010,0.038,0.000,4.573,0.040,4.488,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14379,8.333,0.000,0.235,0.036,0.000,0.010,0.047,0.000,3.647,0.014,3.588,0.046,6496,12480,,2.00,2,0,8224x5140,L,1
14380,8.296,0.257,0.209,0.050,0.000,0.012,0.038,0.000,4.508,0.036,4.426,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14381,8.543,0.000,0.238,0.041,0.000,0.013,0.043,0.000,3.673,0.014,3.614,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14382,8.101,0.271,0.221,0.047,0.000,0.010,0.038,0.000,4.585,0.040,4.499,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14383,8.288,0.000,0.228,0.039,0.000,0.010,0.039,0.000,3.626,0.014,3.565,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14384,8.408,0.259,0.181,0.038,0.000,0.011,0.046,0.000,4.610,0.036,4.529,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14385,8.409,0.000,0.230,0.048,0.000,0.014,0.058,0.000,3.685,0.014,3.626,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14386,8.203,0.341,0.217,0.061,0.000,0.018,0.049,0.000,4.534,0.036,4.454,0.045,6496,12480,,2.00,2,0,8224x5140,L,1
14387,8.422,0.000,0.212,0.059,0.000,0.017,0.052,0.000,3.737,0.016,3.674,0.047,6496,12480,,2.00,2,0,8224x5140,L,1
14388,8.211,0.338,0.206,0.057,0.000,0.017,0.046,0.000,4.589,0.036,4.505,0.048,6496,12480,,2.00,2,0,8224x5140,L,1
14389,8.475,0.000,0.252,0.040,0.000,0.013,0.064,0.000,3.852,0.015,3.793,0.044,6496,12480,,2.00,2,0,8224x5140,L,1
