frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
1307,16.084,13.111,1.772,0.409,0.000,0.065,0.075,0.000,0.631,0.058,0.535,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1308,16.155,13.141,1.824,0.403,0.000,0.069,0.096,0.000,0.939,0.139,0.762,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1309,16.023,13.189,1.733,0.393,0.000,0.055,0.069,0.000,0.628,0.059,0.530,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1310,16.096,13.221,1.777,0.393,0.000,0.064,0.068,0.000,0.890,0.131,0.721,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1311,2.714,0.000,1.742,0.330,0.000,0.033,0.087,0.000,0.633,0.059,0.536,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1312,16.545,13.143,1.925,0.510,0.000,0.097,0.100,0.000,0.891,0.145,0.708,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1313,16.593,13.379,1.843,0.480,0.000,0.098,0.080,0.000,0.627,0.060,0.529,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1314,16.588,13.453,1.822,0.469,0.000,0.090,0.080,0.000,0.898,0.139,0.722,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1315,16.483,13.089,1.792,0.453,0.000,0.088,0.127,0.000,0.655,0.059,0.557,0.040,8120,15600,,1.00,1,0,800x1200,L,2
1316,16.561,13.560,1.805,0.411,0.000,0.071,0.080,0.000,0.919,0.131,0.749,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1317,16.408,13.441,1.776,0.405,0.000,0.067,0.077,0.000,0.626,0.058,0.529,0.040,8120,15600,,1.00,1,0,800x1200,L,2
1318,16.777,13.558,1.890,0.451,0.000,0.088,0.084,0.000,0.897,0.138,0.719,0.040,8120,15600,,1.00,1,0,800x1200,L,2
1319,16.753,13.706,1.822,0.415,0.000,0.072,0.074,0.000,0.612,0.057,0.517,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1320,16.278,13.343,1.764,0.402,0.000,0.070,0.086,0.000,0.894,0.132,0.723,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1321,16.351,13.280,1.812,0.424,0.000,0.075,0.083,0.000,0.635,0.058,0.538,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1322,16.263,13.279,1.786,0.415,0.000,0.081,0.075,0.000,0.905,0.138,0.729,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1323,16.281,13.278,1.792,0.412,0.000,0.072,0.075,0.000,0.621,0.054,0.528,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1324,16.113,13.250,1.748,0.391,0.000,0.062,0.073,0.000,1.096,0.129,0.884,0.083,8120,15600,,1.00,1,0,800x1200,L,2
1325,16.308,13.254,1.760,0.411,0.000,0.058,0.096,0.000,0.337,0.023,0.230,0.083,8120,15600,,1.00,1,0,800x1200,L,2
1326,16.221,13.248,1.765,0.427,0.000,0.072,0.082,0.000,0.343,0.056,0.271,0.016,8120,15600,,1.00,1,0,800x1200,L,2
1327,2.771,0.001,1.746,0.331,0.000,0.037,0.070,0.000,0.232,0.024,0.192,0.016,8120,15600,,1.00,1,0,800x1200,L,2
1328,16.661,13.532,1.881,0.449,0.000,0.086,0.084,0.000,0.354,0.057,0.282,0.016,8120,15600,,1.00,1,0,800x1200,L,2
1329,16.735,13.625,1.819,0.431,0.000,0.085,0.087,0.000,0.233,0.023,0.194,0.016,8120,15600,,1.00,1,0,800x1200,L,2
1330,16.554,13.568,1.809,0.418,0.000,0.068,0.084,0.000,0.378,0.065,0.296,0.017,8120,15600,,1.00,1,0,800x1200,L,2
1331,16.899,13.770,1.835,0.435,0.000,0.085,0.080,0.000,2.127,0.983,1.125,0.019,8120,15600,,1.00,1,0,800x1200,L,2
1332,17.109,13.789,1.885,0.482,0.000,0.094,0.095,0.000,1.837,0.932,0.816,0.089,8120,15600,,1.00,1,0,800x1200,L,2
1333,17.265,13.780,1.899,0.513,0.000,0.098,0.099,0.000,0.431,0.034,0.283,0.114,8120,15600,,1.00,1,0,800x1200,L,2
1334,17.265,13.863,1.912,0.517,0.000,0.104,0.104,0.000,0.884,0.136,0.714,0.033,8120,15600,,1.00,1,0,800x1200,L,2
1335,17.056,13.750,1.860,0.475,0.000,0.094,0.102,0.000,0.625,0.060,0.528,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1336,16.855,13.784,1.841,0.442,0.000,0.074,0.079,0.000,0.889,0.134,0.717,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1337,16.847,13.720,1.836,0.423,0.000,0.085,0.085,0.000,0.614,0.060,0.516,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1338,16.946,13.789,1.861,0.439,0.000,0.085,0.109,0.000,0.959,0.139,0.782,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1339,17.189,13.732,1.870,0.498,0.000,0.099,0.134,0.000,0.617,0.059,0.519,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1340,16.705,13.577,1.796,0.454,0.000,0.082,0.086,0.000,0.962,0.134,0.789,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1341,16.212,13.263,1.754,0.400,0.000,0.064,0.079,0.000,0.619,0.057,0.524,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1342,16.030,13.172,1.763,0.393,0.000,0.059,0.070,0.000,0.890,0.134,0.718,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1343,16.186,13.339,1.750,0.366,0.000,0.055,0.078,0.000,0.647,0.058,0.551,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1344,16.090,13.292,1.761,0.376,0.000,0.047,0.066,0.000,0.894,0.135,0.721,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1345,16.153,13.316,1.744,0.374,0.000,0.053,0.066,0.000,0.619,0.058,0.523,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1346,16.105,13.235,1.846,0.372,0.000,0.037,0.072,0.000,0.922,0.139,0.743,0.040,8120,15600,,1.00,1,0,800x1200,L,2
1347,16.493,13.425,1.830,0.424,0.000,0.076,0.076,0.000,0.678,0.058,0.580,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1348,16.717,13.636,1.836,0.430,0.000,0.081,0.078,0.000,0.888,0.126,0.723,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1349,16.448,13.442,1.785,0.410,0.000,0.083,0.074,0.000,0.617,0.060,0.519,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1350,16.573,13.400,1.814,0.458,0.000,0.081,0.089,0.000,0.891,0.133,0.720,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1351,16.141,13.255,1.740,0.374,0.000,0.050,0.077,0.000,0.619,0.059,0.520,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1352,16.461,13.306,1.836,0.435,0.000,0.080,0.093,0.000,0.976,0.131,0.806,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1353,16.454,13.323,1.827,0.438,0.000,0.089,0.081,0.000,0.611,0.059,0.514,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1354,16.370,13.412,1.777,0.401,0.000,0.078,0.089,0.000,0.900,0.129,0.733,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1355,16.383,13.336,1.785,0.416,0.000,0.080,0.084,0.000,0.615,0.059,0.519,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1356,16.675,13.634,1.807,0.406,0.000,0.083,0.089,0.000,0.929,0.133,0.758,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1357,16.479,13.382,1.817,0.419,0.000,0.084,0.085,0.000,0.660,0.059,0.563,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1358,17.053,13.399,1.980,0.504,0.000,0.121,0.116,0.000,0.956,0.134,0.783,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1359,16.598,13.149,1.907,0.484,0.000,0.103,0.102,0.000,0.960,0.328,0.593,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1360,16.621,13.497,1.849,0.424,0.000,0.086,0.089,0.000,0.414,0.058,0.318,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1361,16.696,13.479,1.912,0.423,0.000,0.084,0.088,0.000,0.258,0.023,0.219,0.015,8120,15600,,1.00,1,0,800x1200,L,2
1362,16.733,13.539,1.869,0.461,0.000,0.085,0.084,0.000,0.342,0.056,0.270,0.016,8120,15600,,1.00,1,0,800x1200,L,2
1363,16.858,13.361,1.899,0.490,0.000,0.102,0.117,0.000,0.279,0.028,0.235,0.017,8120,15600,,1.00,1,0,800x1200,L,2
1364,16.454,13.127,1.832,0.486,0.000,0.092,0.104,0.000,0.381,0.064,0.300,0.018,8120,15600,,1.00,1,0,800x1200,L,2
1365,16.788,13.241,1.892,0.481,0.000,0.101,0.111,0.000,0.344,0.035,0.291,0.018,8120,15600,,1.00,1,0,800x1200,L,2
1366,16.559,13.126,1.885,0.466,0.000,0.098,0.109,0.000,0.528,0.074,0.432,0.022,8120,15600,,1.00,1,0,800x1200,L,2
1367,16.600,13.174,1.846,0.452,0.000,0.097,0.108,0.000,0.629,0.060,0.530,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1368,16.677,13.423,1.861,0.458,0.000,0.097,0.093,0.000,0.968,0.138,0.792,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1369,16.927,13.467,1.899,0.473,0.000,0.101,0.121,0.000,0.620,0.059,0.522,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1370,16.923,13.503,1.898,0.480,0.000,0.102,0.105,0.000,0.898,0.137,0.723,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1371,16.823,13.440,1.879,0.477,0.000,0.100,0.116,0.000,0.626,0.059,0.528,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1372,16.495,13.209,1.890,0.458,0.000,0.105,0.098,0.000,0.910,0.137,0.735,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1373,17.024,13.668,1.849,0.504,0.000,0.097,0.100,0.000,0.646,0.057,0.551,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1374,16.442,13.344,1.809,0.425,0.000,0.089,0.091,0.000,0.902,0.129,0.735,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1375,16.712,13.249,1.866,0.476,0.000,0.100,0.109,0.000,0.623,0.057,0.528,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1376,16.359,13.236,1.798,0.438,0.000,0.091,0.089,0.000,0.965,0.138,0.789,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1377,16.995,13.802,1.816,0.431,0.000,0.080,0.098,0.000,0.622,0.059,0.525,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1378,16.043,13.050,1.756,0.416,0.000,0.068,0.093,0.000,0.926,0.138,0.750,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1379,15.669,12.848,1.707,0.362,0.000,0.048,0.076,0.000,0.615,0.059,0.519,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1380,15.838,13.109,1.722,0.357,0.000,0.040,0.068,0.000,0.891,0.128,0.724,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1381,15.880,12.934,1.725,0.415,0.000,0.043,0.092,0.000,0.609,0.057,0.513,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1382,15.688,13.016,1.701,0.339,0.000,0.039,0.066,0.000,0.889,0.136,0.715,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1383,2.719,0.000,1.733,0.331,0.000,0.031,0.082,0.000,0.615,0.057,0.519,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1384,15.624,12.865,1.732,0.348,0.000,0.047,0.079,0.000,0.897,0.138,0.721,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1385,16.215,13.158,1.783,0.412,0.000,0.076,0.089,0.000,0.641,0.059,0.543,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1386,15.818,13.112,1.708,0.335,0.000,0.035,0.084,0.000,0.895,0.137,0.720,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1387,15.857,13.058,1.726,0.369,0.000,0.051,0.062,0.000,0.613,0.057,0.517,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1388,2.655,0.000,1.768,0.317,0.000,0.032,0.065,0.000,0.960,0.140,0.782,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1389,15.877,13.063,1.749,0.362,0.000,0.043,0.067,0.000,0.606,0.056,0.511,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1390,15.625,12.994,1.699,0.310,0.000,0.031,0.082,0.000,0.887,0.139,0.711,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1391,15.854,12.946,1.735,0.357,0.000,0.044,0.075,0.000,0.610,0.059,0.513,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1392,2.692,0.000,1.759,0.312,0.000,0.032,0.063,0.000,0.925,0.139,0.748,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1393,15.800,12.912,1.801,0.366,0.000,0.056,0.076,0.000,0.612,0.059,0.515,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1394,15.666,13.020,1.707,0.322,0.000,0.034,0.068,0.000,0.931,0.139,0.754,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1395,15.711,13.024,1.708,0.323,0.000,0.032,0.063,0.000,0.618,0.058,0.521,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1396,2.644,0.000,1.739,0.314,0.000,0.028,0.067,0.000,0.897,0.127,0.732,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1397,15.533,12.849,1.710,0.325,0.000,0.037,0.071,0.000,0.614,0.058,0.517,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1398,15.518,12.928,1.690,0.312,0.000,0.028,0.078,0.000,0.884,0.131,0.713,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1399,2.671,0.000,1.694,0.300,0.000,0.030,0.066,0.000,0.653,0.057,0.557,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1400,15.556,12.938,1.693,0.330,0.000,0.031,0.061,0.000,0.894,0.137,0.719,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1401,15.733,13.066,1.694,0.321,0.000,0.033,0.068,0.000,0.610,0.059,0.512,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1402,15.649,13.050,1.702,0.307,0.000,0.029,0.063,0.000,0.899,0.140,0.720,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1403,2.620,0.000,1.712,0.301,0.000,0.028,0.066,0.000,0.619,0.057,0.523,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1404,15.537,12.968,1.695,0.317,0.000,0.027,0.059,0.000,0.887,0.139,0.710,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1405,16.120,13.091,1.686,0.406,0.000,0.076,0.097,0.000,0.613,0.058,0.515,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1406,15.851,13.041,1.708,0.375,0.000,0.057,0.083,0.000,0.886,0.139,0.709,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1407,2.719,0.000,1.747,0.307,0.000,0.035,0.065,0.000,0.611,0.059,0.515,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1408,15.624,12.975,1.750,0.306,0.000,0.027,0.063,0.000,0.880,0.138,0.705,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1409,15.649,13.017,1.697,0.308,0.000,0.030,0.060,0.000,0.615,0.060,0.517,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1410,15.625,13.024,1.702,0.310,0.000,0.029,0.068,0.000,0.916,0.135,0.742,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1411,2.623,0.000,1.712,0.301,0.000,0.028,0.062,0.000,0.620,0.058,0.525,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1412,15.567,12.977,1.704,0.310,0.000,0.034,0.061,0.000,0.975,0.129,0.807,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1413,15.969,13.102,1.742,0.366,0.000,0.059,0.072,0.000,0.613,0.059,0.516,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1414,15.789,13.007,1.729,0.331,0.000,0.040,0.081,0.000,0.887,0.140,0.709,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1415,2.708,0.000,1.684,0.289,0.000,0.032,0.087,0.000,0.614,0.057,0.519,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1416,15.858,12.887,1.780,0.405,0.000,0.067,0.079,0.000,0.897,0.142,0.717,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1417,16.403,13.191,1.812,0.443,0.000,0.093,0.105,0.000,0.621,0.059,0.524,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1418,16.216,13.135,1.775,0.452,0.000,0.081,0.105,0.000,0.964,0.138,0.789,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1419,16.217,13.247,1.783,0.391,0.000,0.051,0.076,0.000,0.631,0.059,0.534,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1420,16.179,13.374,1.758,0.357,0.000,0.039,0.091,0.000,0.892,0.136,0.718,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1421,16.830,13.393,1.895,0.478,0.000,0.095,0.097,0.000,0.618,0.059,0.521,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1422,16.312,13.311,1.793,0.445,0.000,0.069,0.083,0.000,0.893,0.139,0.717,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1423,16.618,13.409,1.839,0.434,0.000,0.089,0.108,0.000,0.689,0.059,0.591,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1424,15.861,13.067,1.708,0.374,0.000,0.053,0.081,0.000,0.903,0.139,0.726,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1425,2.711,0.000,1.740,0.331,0.000,0.035,0.070,0.000,0.629,0.056,0.535,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1426,15.814,13.052,1.727,0.353,0.000,0.046,0.080,0.000,0.887,0.139,0.711,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1427,16.014,12.887,1.752,0.433,0.000,0.072,0.117,0.000,0.632,0.054,0.540,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1428,15.608,12.916,1.687,0.351,0.000,0.039,0.069,0.000,0.904,0.136,0.730,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1429,2.748,0.000,1.728,0.328,0.000,0.032,0.077,0.000,0.622,0.057,0.526,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1430,15.720,13.026,1.744,0.333,0.000,0.034,0.065,0.000,0.948,0.128,0.781,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1431,15.661,13.002,1.687,0.312,0.000,0.032,0.071,0.000,0.605,0.061,0.507,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1432,15.582,12.984,1.680,0.323,0.000,0.028,0.074,0.000,0.928,0.137,0.753,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1433,2.713,0.000,1.709,0.315,0.000,0.033,0.064,0.000,0.623,0.056,0.528,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1434,15.506,12.901,1.679,0.321,0.000,0.031,0.069,0.000,0.903,0.139,0.725,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1435,15.688,13.020,1.693,0.316,0.000,0.029,0.067,0.000,0.616,0.058,0.520,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1436,2.654,0.000,1.764,0.313,0.000,0.028,0.072,0.000,0.900,0.139,0.722,0.040,8120,15600,,1.00,1,0,800x1200,L,2
1437,15.440,12.685,1.687,0.338,0.000,0.038,0.077,0.000,0.642,0.056,0.547,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1438,15.702,13.042,1.705,0.326,0.000,0.033,0.066,0.000,0.958,0.137,0.782,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1439,15.685,13.019,1.708,0.318,0.000,0.030,0.062,0.000,0.642,0.057,0.547,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1440,2.598,0.000,1.730,0.299,0.000,0.028,0.055,0.000,0.936,0.139,0.758,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1441,15.624,12.983,1.707,0.304,0.000,0.028,0.063,0.000,0.622,0.057,0.528,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1442,15.539,12.978,1.683,0.308,0.000,0.026,0.070,0.000,0.883,0.140,0.707,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1443,15.306,12.726,1.651,0.310,0.000,0.032,0.068,0.000,0.634,0.058,0.538,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1444,2.659,0.000,1.796,0.299,0.000,0.028,0.065,0.000,0.891,0.139,0.714,0.037,8120,15600,,1.00,1,0,800x1200,L,2
1445,15.610,12.944,1.683,0.346,0.000,0.028,0.076,0.000,0.647,0.054,0.555,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1446,15.278,12.724,1.672,0.312,0.000,0.031,0.073,0.000,0.886,0.139,0.709,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1447,2.561,0.000,1.678,0.276,0.000,0.028,0.074,0.000,0.643,0.059,0.546,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1448,15.578,12.980,1.712,0.316,0.000,0.029,0.057,0.000,0.848,0.091,0.719,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1449,15.747,12.979,1.765,0.327,0.000,0.036,0.078,0.000,0.664,0.058,0.567,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1450,3.032,0.000,1.843,0.374,0.000,0.061,0.085,0.000,0.902,0.135,0.729,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1451,16.947,13.438,1.937,0.497,0.000,0.096,0.114,0.000,0.613,0.059,0.516,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1452,16.858,13.587,1.862,0.471,0.000,0.091,0.098,0.000,0.896,0.135,0.723,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1453,16.719,13.390,1.887,0.485,0.000,0.097,0.093,0.000,0.627,0.059,0.530,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1454,16.938,13.446,1.844,0.512,0.000,0.100,0.127,0.000,0.938,0.133,0.766,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1455,16.410,13.223,1.805,0.454,0.000,0.084,0.090,0.000,0.608,0.059,0.511,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1456,16.808,13.675,1.843,0.449,0.000,0.087,0.080,0.000,0.897,0.138,0.721,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1457,16.723,13.557,1.839,0.453,0.000,0.083,0.085,0.000,0.685,0.059,0.587,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1458,16.606,13.508,1.864,0.405,0.000,0.080,0.105,0.000,0.956,0.137,0.781,0.038,8120,15600,,1.00,1,0,800x1200,L,2
1459,16.879,13.560,1.845,0.499,0.000,0.084,0.088,0.000,0.651,0.058,0.553,0.039,8120,15600,,1.00,1,0,800x1200,L,2
1460,16.613,13.531,1.829,0.436,0.000,0.074,0.077,0.000,0.901,0.136,0.726,0.038,8120,15600,,1.00,1,0,800x1200,L,2
