frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
873,8.189,0.903,0.359,0.068,0.000,0.018,0.041,0.000,1.373,0.010,1.322,0.041,8120,15600,,1.00,1,0,4112x2570,P,1
874,25.045,0.000,0.380,0.037,0.000,0.012,0.057,0.000,1.378,0.010,1.326,0.042,8120,15600,,1.00,1,0,4112x2570,P,1
875,16.543,1.715,0.403,0.065,0.000,0.030,0.060,0.000,1.373,0.011,1.322,0.040,8120,15600,,1.00,1,0,4112x2570,P,1
876,16.540,0.854,0.366,0.075,0.000,0.019,0.065,0.000,1.377,0.011,1.325,0.041,8120,15600,,1.00,1,0,4112x2570,P,1
877,16.562,0.750,0.352,0.060,0.000,0.018,0.054,0.000,1.376,0.010,1.324,0.041,8120,15600,,1.00,1,0,4112x2570,P,1
878,16.452,0.859,0.492,0.070,0.000,0.021,0.039,0.000,1.373,0.010,1.322,0.040,8120,15600,,1.00,1,0,4112x2570,P,1
879,16.641,0.763,0.345,0.073,0.000,0.019,0.051,0.000,1.371,0.010,1.321,0.040,8120,15600,,1.00,1,0,4112x2570,P,1
880,16.548,0.871,0.353,0.067,0.000,0.020,0.064,0.000,1.373,0.011,1.322,0.040,8120,15600,,1.00,1,0,4112x2570,P,1
881,16.607,0.870,0.378,0.066,0.000,0.020,0.053,0.000,1.472,0.011,1.422,0.040,8120,15600,,1.00,1,0,4112x2570,P,1
882,16.520,0.742,0.309,0.067,0.000,0.019,0.058,0.000,1.471,0.011,1.417,0.043,8120,15600,,1.00,1,0,4112x2570,P,1
883,16.433,0.717,0.337,0.068,0.000,0.025,0.083,0.000,1.473,0.011,1.419,0.043,8120,15600,,1.00,1,0,4112x2570,P,1
884,16.575,0.721,0.335,0.058,0.000,0.017,0.065,0.000,1.564,0.011,1.510,0.042,8120,15600,,1.00,1,0,4112x2570,P,1
885,16.434,0.867,0.316,0.078,0.000,0.023,0.062,0.000,1.565,0.011,1.510,0.043,8120,15600,,1.00,1,0,4112x2570,P,1
886,16.725,0.809,0.327,0.064,0.000,0.020,0.071,0.000,1.641,0.012,1.587,0.042,8120,15600,,1.00,1,0,4112x2570,P,1
887,16.336,0.929,0.335,0.088,0.000,0.025,0.051,0.000,1.641,0.011,1.589,0.041,8120,15600,,1.00,1,0,4112x2570,P,1
888,16.555,0.823,0.325,0.071,0.000,0.022,0.065,0.000,1.817,0.012,1.760,0.045,8120,15600,,1.00,1,0,4112x2570,P,1
889,16.567,0.992,0.310,0.071,0.000,0.024,0.062,0.000,1.817,0.013,1.760,0.044,8120,15600,,1.00,1,0,4112x2570,P,1
890,16.511,1.026,0.366,0.074,0.000,0.022,0.068,0.000,2.028,0.013,1.969,0.045,8120,15600,,1.00,1,0,4112x2570,P,1
891,16.466,0.912,0.391,0.079,0.000,0.025,0.057,0.000,2.030,0.014,1.969,0.047,8120,15600,,1.00,1,0,4112x2570,P,1
892,16.521,0.794,0.329,0.076,0.000,0.023,0.058,0.000,2.313,0.015,2.252,0.046,8120,15600,,1.00,1,0,4112x2570,P,1
893,16.519,0.750,0.296,0.067,0.000,0.020,0.057,0.000,2.318,0.017,2.252,0.049,8120,15600,,1.00,1,0,4112x2570,P,1
894,16.649,0.715,0.331,0.068,0.000,0.021,0.066,0.000,2.678,0.018,2.611,0.048,8120,15600,,1.00,1,0,4112x2570,P,1
895,16.435,1.065,0.323,0.077,0.000,0.026,0.061,0.000,2.728,0.022,2.653,0.053,8120,15600,,1.00,1,0,4112x2570,P,1
896,16.466,0.931,0.370,0.073,0.000,0.022,0.053,0.000,3.446,0.022,3.367,0.058,8120,15600,,1.00,1,0,4112x2570,P,1
897,16.474,0.853,0.328,0.076,0.000,0.020,0.053,0.000,3.441,0.022,3.361,0.058,8120,15600,,1.00,1,0,4112x2570,P,1
898,16.632,0.776,0.357,0.064,0.000,0.023,0.085,0.000,5.120,0.041,5.023,0.056,8120,15600,,1.00,1,0,4112x2570,P,1
899,16.482,0.738,0.325,0.074,0.000,0.021,0.054,0.000,6.270,0.041,6.144,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
900,16.485,0.859,0.321,0.074,0.000,0.022,0.060,0.000,6.267,0.042,6.141,0.084,8120,15600,,1.00,1,0,4112x2570,P,1
901,16.535,0.794,0.346,0.064,0.000,0.022,0.065,0.000,6.272,0.042,6.142,0.087,8120,15600,,1.00,1,0,4112x2570,P,1
902,16.361,1.104,0.357,0.074,0.000,0.025,0.052,0.000,6.276,0.042,6.143,0.091,8120,15600,,1.00,1,0,4112x2570,P,1
903,16.637,1.019,0.329,0.059,0.000,0.017,0.061,0.000,6.268,0.043,6.138,0.087,8120,15600,,1.00,1,0,4112x2570,P,1
904,16.489,0.821,0.324,0.073,0.000,0.023,0.066,0.000,6.267,0.041,6.136,0.090,8120,15600,,1.00,1,0,4112x2570,P,1
905,16.559,0.809,0.308,0.066,0.000,0.025,0.064,0.000,6.267,0.042,6.139,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
906,16.397,0.855,0.336,0.065,0.000,0.024,0.061,0.000,6.260,0.041,6.136,0.083,8120,15600,,1.00,1,0,4112x2570,P,1
907,16.566,0.793,0.312,0.060,0.000,0.021,0.071,0.000,6.264,0.041,6.141,0.082,8120,15600,,1.00,1,0,4112x2570,P,1
908,16.576,0.832,0.308,0.059,0.000,0.020,0.070,0.000,6.270,0.038,6.148,0.083,8120,15600,,1.00,1,0,4112x2570,P,1
909,16.418,0.984,0.319,0.069,0.000,0.023,0.068,0.000,6.263,0.041,6.138,0.083,8120,15600,,1.00,1,0,4112x2570,P,1
910,16.552,0.850,0.340,0.069,0.000,0.023,0.066,0.000,6.263,0.039,6.142,0.082,8120,15600,,1.00,1,0,4112x2570,P,1
911,16.392,1.004,0.345,0.076,0.000,0.025,0.068,0.000,6.275,0.039,6.145,0.091,8120,15600,,1.00,1,0,4112x2570,P,1
912,16.508,0.988,0.314,0.065,0.000,0.020,0.073,0.000,6.265,0.042,6.140,0.082,8120,15600,,1.00,1,0,4112x2570,P,1
913,16.729,1.019,0.355,0.077,0.000,0.023,0.129,0.000,6.268,0.039,6.143,0.087,8120,15600,,1.00,1,0,4112x2570,P,1
914,16.589,1.013,0.362,0.078,0.000,0.025,0.121,0.000,6.268,0.038,6.144,0.086,8120,15600,,1.00,1,0,4112x2570,P,1
915,16.503,1.052,0.331,0.059,0.000,0.022,0.057,0.000,6.273,0.042,6.140,0.091,8120,15600,,1.00,1,0,4112x2570,P,1
916,16.751,0.851,0.297,0.049,0.000,0.018,0.065,0.000,6.268,0.041,6.143,0.084,8120,15600,,1.00,1,0,4112x2570,P,1
917,16.609,1.001,0.336,0.072,0.000,0.024,0.059,0.000,6.267,0.043,6.139,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
918,16.582,0.802,0.323,0.058,0.000,0.021,0.054,0.000,6.267,0.041,6.140,0.086,8120,15600,,1.00,1,0,4112x2570,P,1
919,16.719,0.754,0.292,0.053,0.000,0.019,0.064,0.000,6.270,0.041,6.143,0.087,8120,15600,,1.00,1,0,4112x2570,P,1
920,16.600,0.962,0.312,0.075,0.000,0.022,0.062,0.000,6.269,0.042,6.140,0.087,8120,15600,,1.00,1,0,4112x2570,P,1
921,16.631,0.870,0.304,0.063,0.000,0.021,0.078,0.000,6.268,0.041,6.139,0.087,8120,15600,,1.00,1,0,4112x2570,P,1
922,16.605,0.801,0.303,0.053,0.000,0.017,0.054,0.000,6.266,0.042,6.138,0.085,8120,15600,,1.00,1,0,4112x2570,P,1
923,16.733,0.761,0.300,0.058,0.000,0.019,0.061,0.000,6.272,0.043,6.140,0.089,8120,15600,,1.00,1,0,4112x2570,P,1
924,16.726,0.911,0.316,0.067,0.000,0.020,0.070,0.000,7.757,0.938,6.729,0.090,8120,15600,,1.00,1,0,4112x2570,P,1
925,16.648,1.036,0.359,0.082,0.000,0.025,0.061,0.000,3.118,0.585,2.461,0.072,8120,15600,,1.00,1,0,4112x2570,P,1
926,16.640,1.030,0.332,0.082,0.000,0.023,0.065,0.000,2.029,0.014,1.968,0.047,8120,15600,,1.00,1,0,4112x2570,P,1
927,16.591,1.013,0.326,0.088,0.000,0.026,0.063,0.000,2.102,0.015,2.037,0.049,8120,15600,,1.00,1,0,4112x2570,P,1
928,16.736,0.924,0.337,0.076,0.000,0.022,0.071,0.000,2.318,0.016,2.250,0.051,8120,15600,,1.00,1,0,4112x2570,P,1
929,16.529,0.979,0.319,0.083,0.000,0.024,0.058,0.000,2.317,0.016,2.251,0.050,8120,15600,,1.00,1,0,4112x2570,P,1
930,16.714,1.052,0.343,0.064,0.000,0.022,0.072,0.000,2.314,0.015,2.251,0.048,8120,15600,,1.00,1,0,4112x2570,P,1
931,16.573,0.883,0.336,0.061,0.000,0.019,0.055,0.000,2.316,0.017,2.250,0.049,8120,15600,,1.00,1,0,4112x2570,P,1
932,16.659,1.062,0.343,0.067,0.000,0.020,0.053,0.000,2.683,0.018,2.613,0.052,8120,15600,,1.00,1,0,4112x2570,P,1
933,16.696,0.878,0.329,0.062,0.000,0.020,0.087,0.000,2.682,0.018,2.613,0.051,8120,15600,,1.00,1,0,4112x2570,P,1
934,16.789,1.027,0.344,0.079,0.000,0.027,0.083,0.000,2.683,0.018,2.611,0.054,8120,15600,,1.00,1,0,4112x2570,P,1
935,16.512,0.980,0.318,0.075,0.000,0.025,0.064,0.000,2.974,0.022,2.895,0.057,8120,15600,,1.00,1,0,4112x2570,P,1
936,16.723,0.845,0.361,0.073,0.000,0.022,0.067,0.000,3.446,0.022,3.363,0.061,8120,15600,,1.00,1,0,4112x2570,P,1
937,16.564,0.985,0.339,0.078,0.000,0.024,0.063,0.000,3.448,0.022,3.364,0.063,8120,15600,,1.00,1,0,4112x2570,P,1
938,16.727,1.007,0.330,0.074,0.000,0.023,0.066,0.000,3.450,0.022,3.364,0.064,8120,15600,,1.00,1,0,4112x2570,P,1
939,16.793,0.927,0.309,0.068,0.000,0.023,0.091,0.000,4.006,0.042,3.904,0.060,8120,15600,,1.00,1,0,4112x2570,P,1
940,16.436,0.997,0.332,0.108,0.000,0.026,0.061,0.000,5.687,0.041,5.587,0.060,8120,15600,,1.00,1,0,4112x2570,P,1
941,17.530,0.829,0.307,0.066,0.000,0.021,0.056,0.000,6.273,0.042,6.142,0.089,8120,15600,,1.00,1,0,4112x2570,P,1
