frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
510,47.058,2.256,0.323,0.075,0.000,0.019,0.052,0.000,44.848,0.000,44.848,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
511,44.902,2.450,0.302,0.076,0.000,0.020,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
512,47.328,2.503,0.302,0.073,0.000,0.019,0.049,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
513,46.492,1.689,0.302,0.067,0.000,0.018,0.047,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
514,45.775,2.126,0.313,0.067,0.000,0.022,0.046,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
515,46.943,2.093,0.339,0.064,0.000,0.018,0.049,0.000,45.768,0.000,45.768,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
516,47.307,2.511,0.340,0.068,0.000,0.020,0.080,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
517,47.431,2.500,0.314,0.068,0.000,0.020,0.057,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
518,48.413,2.593,0.386,0.082,0.000,0.025,0.059,0.000,46.904,0.000,46.904,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
519,49.071,1.878,0.334,0.079,0.000,0.023,0.094,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
520,50.253,3.005,0.400,0.086,0.000,0.027,0.056,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
521,49.990,3.041,0.364,0.084,0.000,0.024,0.063,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
522,51.350,3.004,0.369,0.079,0.000,0.023,0.066,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
523,49.388,4.297,0.404,0.086,0.000,0.024,0.064,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
524,48.203,2.139,0.372,0.084,0.000,0.025,0.054,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
525,48.581,2.625,0.364,0.073,0.000,0.019,0.063,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
526,46.539,2.740,0.342,0.079,0.000,0.022,0.059,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
527,45.114,2.696,0.323,0.072,0.000,0.020,0.054,0.000,43.645,0.000,43.645,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
528,43.757,2.299,0.332,0.068,0.000,0.018,0.049,0.000,0.000,0.000,0.000,0.000,8120,15600,cel_on,1.00,0,0,4112x2570,S,0
529,7.240,1.663,0.195,0.073,0.000,0.000,0.043,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
530,20.868,0.986,0.212,0.066,0.000,0.000,0.051,0.000,0.670,0.000,0.670,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
531,16.677,0.812,0.235,0.104,0.000,0.000,0.073,0.000,0.633,0.000,0.633,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
532,12.479,0.782,0.265,0.092,0.000,0.000,0.053,0.000,0.557,0.000,0.557,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
533,16.640,0.974,0.204,0.083,0.000,0.000,0.052,0.000,0.542,0.000,0.542,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
534,16.699,0.808,0.231,0.089,0.001,0.000,0.057,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
535,16.600,0.987,0.217,0.088,0.000,0.000,0.053,0.000,0.541,0.000,0.541,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
536,16.633,0.971,0.192,0.081,0.000,0.000,0.063,0.000,0.498,0.000,0.498,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
537,16.615,0.770,0.222,0.078,0.000,0.000,0.047,0.000,0.489,0.000,0.489,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
538,16.636,0.877,0.195,0.071,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
539,16.725,0.967,0.190,0.075,0.000,0.000,0.051,0.000,0.489,0.000,0.489,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
540,16.587,0.994,0.199,0.091,0.000,0.000,0.042,0.000,0.459,0.000,0.459,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
541,16.645,0.818,0.223,0.078,0.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
542,16.729,0.747,0.222,0.076,0.000,0.000,0.052,0.000,0.470,0.000,0.470,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
543,16.678,0.983,0.204,0.082,0.000,0.000,0.051,0.000,0.473,0.000,0.473,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
544,16.641,0.929,0.206,0.085,0.001,0.000,0.051,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
545,16.611,0.963,0.189,0.079,0.000,0.000,0.049,0.000,0.441,0.000,0.441,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
546,16.696,0.882,0.208,0.084,0.000,0.000,0.055,0.000,0.454,0.000,0.454,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
547,16.599,0.980,0.193,0.092,0.000,0.000,0.073,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
548,16.718,0.806,0.220,0.073,0.000,0.000,0.048,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
549,16.698,0.902,0.198,0.078,0.000,0.000,0.083,0.000,0.417,0.000,0.417,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
550,16.498,0.822,0.208,0.080,0.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
551,16.707,0.901,0.210,0.079,0.000,0.000,0.046,0.000,0.429,0.000,0.429,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
552,16.599,0.996,0.193,0.091,0.000,0.000,0.038,0.000,0.420,0.000,0.420,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
553,16.721,0.975,0.187,0.080,0.000,0.000,0.054,0.000,0.415,0.000,0.415,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
554,16.670,0.770,0.224,0.075,0.000,0.000,0.047,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
555,16.685,1.021,0.223,0.088,0.000,0.000,0.054,0.000,0.410,0.000,0.410,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
556,16.631,0.964,0.199,0.090,0.000,0.000,0.052,0.000,0.413,0.000,0.413,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
557,16.683,0.993,0.215,0.086,0.000,0.000,0.059,0.000,0.431,0.000,0.431,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
558,16.667,0.925,0.209,0.092,0.000,0.000,0.059,0.000,0.427,0.000,0.427,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
559,16.572,0.981,0.201,0.089,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
560,16.695,0.963,0.207,0.081,0.000,0.000,0.048,0.000,0.438,0.000,0.438,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
561,16.665,0.994,0.197,0.082,0.000,0.000,0.064,0.000,0.439,0.000,0.439,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
562,16.654,0.998,0.197,0.082,0.000,0.000,0.052,0.000,0.438,0.000,0.438,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
563,16.629,0.999,0.214,0.092,0.000,0.000,0.053,0.000,0.490,0.000,0.490,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
564,16.670,0.983,0.200,0.088,0.000,0.000,0.055,0.000,0.464,0.000,0.464,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
565,16.643,0.968,0.234,0.096,0.000,0.000,0.055,0.000,0.539,0.000,0.539,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
566,16.329,0.976,0.201,0.081,0.000,0.000,0.050,0.000,0.546,0.000,0.546,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
567,16.598,0.947,0.197,0.074,0.000,0.000,0.051,0.000,0.548,0.000,0.548,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
568,16.642,1.011,0.206,0.077,0.000,0.000,0.046,0.000,0.670,0.000,0.670,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
569,16.671,0.891,0.221,0.089,0.000,0.000,0.052,0.000,0.671,0.000,0.671,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
570,16.588,0.986,0.191,0.112,0.000,0.000,0.044,0.000,0.991,0.000,0.991,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
571,16.703,0.807,0.177,0.066,0.000,0.000,0.050,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
572,16.589,0.837,0.185,0.074,0.000,0.000,0.044,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
573,16.674,0.803,0.177,0.070,0.000,0.000,0.049,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
574,16.713,0.770,0.173,0.063,0.000,0.000,0.054,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
575,16.590,0.988,0.199,0.086,0.000,0.000,0.045,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
576,16.427,0.965,0.182,0.077,0.000,0.000,0.039,0.000,1.222,0.000,1.222,0.000,3680,7040,cel_off,1.00,0,0,4112x2570,S,0
577,42.282,0.824,0.285,0.057,0.000,0.023,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
578,18.143,1.788,0.324,0.075,0.000,0.021,0.046,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
579,22.859,1.767,0.299,0.064,0.000,0.018,0.043,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
580,18.408,0.782,0.283,0.057,0.000,0.017,0.043,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
581,17.467,0.986,0.297,0.061,0.000,0.017,0.040,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
582,18.431,0.829,0.291,0.053,0.000,0.014,0.040,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
583,19.477,0.761,0.312,0.055,0.000,0.015,0.049,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
584,19.774,0.997,0.306,0.067,0.000,0.020,0.043,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
585,20.292,1.510,0.296,0.059,0.000,0.016,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
586,21.089,1.106,0.342,0.065,0.000,0.022,0.044,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
587,21.241,1.170,0.380,0.064,0.000,0.019,0.051,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
588,23.417,1.071,0.352,0.068,0.000,0.019,0.063,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
589,23.798,2.409,0.588,0.074,0.000,0.027,0.066,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
590,25.096,1.505,0.447,0.085,0.000,0.025,0.103,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
591,26.605,2.763,0.472,0.090,0.000,0.031,0.076,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
592,29.722,1.711,0.742,0.132,0.000,0.047,0.151,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
593,30.484,3.404,0.975,0.206,0.000,0.100,0.240,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
594,32.706,4.189,1.081,0.215,0.000,0.097,0.106,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
595,37.553,4.149,1.010,0.217,0.000,0.101,0.193,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
596,39.688,4.225,0.997,0.213,0.000,0.090,0.278,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
597,40.245,5.139,1.147,0.274,0.000,0.117,0.089,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
598,41.990,3.201,0.548,0.166,0.000,0.046,0.080,0.000,39.720,0.000,39.720,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
599,42.379,3.637,0.701,0.172,0.000,0.059,0.071,0.000,40.409,0.000,40.409,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
600,41.795,2.212,0.508,0.109,0.000,0.034,0.084,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
601,41.329,3.104,0.368,0.088,0.000,0.024,0.064,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
602,39.956,1.977,0.350,0.072,0.000,0.022,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
603,40.331,2.303,0.313,0.071,0.000,0.019,0.051,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
604,39.797,1.790,0.321,0.078,0.000,0.021,0.058,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
605,40.906,1.870,0.322,0.075,0.000,0.020,0.059,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
606,41.812,2.690,0.329,0.077,0.000,0.021,0.060,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
607,44.255,2.062,0.355,0.078,0.000,0.021,0.067,0.000,42.359,0.000,42.359,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
608,45.163,3.443,0.402,0.094,0.000,0.025,0.085,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
609,46.210,3.372,0.410,0.097,0.000,0.026,0.082,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
610,44.842,4.028,0.478,0.102,0.000,0.032,0.074,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
611,45.917,2.893,0.454,0.094,0.000,0.028,0.067,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
612,46.283,3.415,0.419,0.093,0.000,0.027,0.062,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
613,45.166,3.476,0.405,0.088,0.000,0.024,0.057,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
614,49.008,2.901,0.374,0.077,0.000,0.023,0.066,0.000,47.155,0.000,47.155,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
615,43.685,2.127,0.357,0.084,0.000,0.022,0.067,0.000,42.728,0.000,42.728,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
616,44.174,2.659,0.347,0.074,0.000,0.022,0.055,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
617,50.729,2.532,0.327,0.073,0.000,0.020,0.061,0.000,33.459,0.000,33.459,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
618,41.710,2.514,0.309,0.078,0.000,0.022,0.051,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
619,41.552,1.463,0.300,0.068,0.000,0.017,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
620,43.871,2.486,0.298,0.070,0.000,0.019,0.042,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
621,40.568,1.390,0.290,0.064,0.000,0.018,0.055,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
622,40.427,2.467,0.299,0.077,0.000,0.020,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
623,40.860,1.715,0.302,0.064,0.000,0.018,0.047,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
624,40.474,2.462,0.315,0.068,0.000,0.021,0.050,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
625,40.918,1.744,0.299,0.066,0.000,0.019,0.049,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
626,46.200,2.496,0.303,0.068,0.000,0.019,0.054,0.000,9.413,0.000,9.413,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
627,43.402,1.908,0.344,0.075,0.000,0.021,0.053,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
628,44.616,3.004,0.367,0.071,0.000,0.020,0.061,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
629,44.556,3.030,0.354,0.081,0.000,0.023,0.059,0.000,42.695,0.000,42.695,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
630,44.768,2.129,0.353,0.080,0.000,0.021,0.068,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
631,45.173,3.400,0.413,0.095,0.000,0.027,0.073,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
632,44.999,3.388,0.396,0.092,0.000,0.026,0.062,0.000,43.010,0.000,43.010,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
633,44.051,3.379,0.416,0.088,0.000,0.029,0.069,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
634,45.175,2.417,0.407,0.094,0.000,0.026,0.065,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
635,42.724,3.451,0.398,0.087,0.000,0.023,0.058,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
636,42.450,2.009,0.377,0.074,0.000,0.021,0.048,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
637,41.794,2.561,0.348,0.069,0.000,0.019,0.067,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
638,41.155,2.182,0.377,0.086,0.000,0.024,0.057,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
639,40.089,3.059,0.355,0.079,0.000,0.021,0.055,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
640,40.107,1.949,0.327,0.075,0.000,0.021,0.063,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
641,39.552,2.744,0.329,0.076,0.000,0.020,0.048,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
642,38.299,1.501,0.289,0.064,0.000,0.018,0.054,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
643,39.660,1.720,0.316,0.067,0.000,0.018,0.055,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
644,38.237,2.465,0.309,0.066,0.000,0.019,0.067,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
645,37.500,1.672,0.298,0.068,0.000,0.019,0.051,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
646,39.688,1.755,0.299,0.074,0.000,0.020,0.051,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
647,39.026,2.154,0.296,0.065,0.000,0.017,0.056,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
648,38.677,1.750,0.308,0.073,0.000,0.020,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
649,39.815,1.918,0.329,0.069,0.000,0.019,0.052,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
650,40.641,2.686,0.332,0.067,0.000,0.020,0.058,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
651,39.998,1.906,0.342,0.076,0.000,0.022,0.065,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
652,40.826,2.741,0.345,0.072,0.000,0.021,0.051,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
653,40.910,1.653,0.322,0.065,0.000,0.018,0.059,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
654,42.199,3.009,0.374,0.073,0.000,0.022,0.060,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
655,41.878,2.500,0.405,0.086,0.000,0.026,0.060,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
656,41.567,3.373,0.412,0.079,0.000,0.024,0.067,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
657,41.805,2.436,0.402,0.084,0.000,0.023,0.054,0.000,40.409,0.000,40.409,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
658,41.123,2.946,0.354,0.075,0.000,0.021,0.061,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
659,40.319,2.201,0.353,0.078,0.000,0.022,0.050,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
660,40.732,2.605,0.348,0.068,0.000,0.019,0.057,0.000,39.086,0.000,39.086,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
661,39.984,1.895,0.331,0.073,0.000,0.020,0.049,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
662,39.682,1.717,0.298,0.071,0.000,0.018,0.073,0.000,38.360,0.000,38.360,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
663,39.544,2.524,0.326,0.073,0.000,0.021,0.048,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
664,39.317,1.734,0.293,0.067,0.000,0.018,0.046,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
665,38.658,1.748,0.301,0.061,0.000,0.017,0.045,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
666,39.369,2.453,0.329,0.067,0.000,0.019,0.086,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
667,38.690,1.735,0.326,0.069,0.000,0.021,0.053,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
668,40.564,2.488,0.324,0.069,0.000,0.019,0.048,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
669,39.762,1.728,0.303,0.060,0.000,0.017,0.054,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
670,40.881,1.744,0.303,0.065,0.000,0.019,0.046,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
671,40.264,2.208,0.294,0.061,0.000,0.017,0.049,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
672,39.833,1.776,0.353,0.078,0.000,0.021,0.058,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
673,40.563,2.448,0.309,0.077,0.000,0.020,0.061,0.000,39.038,0.000,39.038,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
674,39.797,1.738,0.310,0.078,0.000,0.021,0.046,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
675,40.979,1.717,0.295,0.065,0.000,0.017,0.056,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
676,39.707,2.683,0.341,0.079,0.000,0.023,0.050,0.000,0.000,0.000,0.000,0.000,8120,15600,,1.00,0,0,4112x2570,S,0
