frame,cpu_frame_ms,cpu_physics_ms,cpu_mesh_ms,cpu_egui_ms,cpu_check_win_ms,cpu_shadow_segs_ms,cpu_submit_ms,cpu_celebration_ms,gpu_total_ms,gpu_shadow_ms,gpu_hdr_ms,gpu_bloom_ms,rope_verts,rope_tris,event,render_scale,render_mode,dragging,render_size,skip,table_shadow_mode
168,87.077,84.306,1.346,0.560,0.000,0.000,0.114,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
169,88.220,85.502,1.335,0.555,0.000,0.000,0.133,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
170,91.099,88.131,1.410,0.623,0.000,0.000,0.116,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
171,88.654,85.338,1.600,0.684,0.000,0.000,0.128,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
172,89.225,86.479,1.337,0.559,0.000,0.000,0.109,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
173,89.627,86.913,1.349,0.560,0.000,0.000,0.109,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
174,89.651,86.662,1.428,0.609,0.000,0.000,0.123,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
175,88.301,85.491,1.347,0.570,0.000,0.000,0.152,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
176,87.402,84.429,1.414,0.613,0.000,0.000,0.116,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
177,88.954,86.224,1.329,0.544,0.000,0.000,0.135,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
178,86.955,83.920,1.448,0.623,0.000,0.000,0.140,0.000,1.224,0.000,1.224,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
179,88.816,86.042,1.357,0.559,0.000,0.000,0.109,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
180,91.491,88.479,1.544,0.546,0.000,0.000,0.120,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
181,88.520,85.489,1.456,0.605,0.000,0.000,0.154,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
182,86.765,83.806,1.387,0.596,0.000,0.000,0.151,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
183,87.869,84.864,1.477,0.590,0.000,0.000,0.116,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
184,89.786,86.815,1.430,0.591,0.000,0.000,0.123,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
185,88.865,85.748,1.530,0.633,0.000,0.000,0.149,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
186,89.894,87.092,1.373,0.573,0.000,0.000,0.117,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
187,92.800,90.075,1.336,0.545,0.000,0.000,0.136,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
188,86.867,83.948,1.400,0.593,0.000,0.000,0.113,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
189,87.262,84.433,1.350,0.552,0.000,0.000,0.200,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
190,90.874,87.738,1.555,0.622,0.000,0.000,0.123,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
191,87.855,85.068,1.353,0.550,0.000,0.000,0.153,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
192,90.947,87.967,1.426,0.613,0.000,0.000,0.111,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
193,89.866,86.704,1.562,0.651,0.000,0.000,0.135,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
194,91.464,88.648,1.370,0.575,0.000,0.000,0.111,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
195,86.670,83.943,1.357,0.541,0.000,0.000,0.116,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
196,87.418,84.434,1.430,0.596,0.000,0.000,0.126,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
197,89.248,86.153,1.545,0.587,0.000,0.000,0.146,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
198,89.552,86.267,1.620,0.649,0.000,0.000,0.109,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
199,90.882,87.882,1.431,0.584,0.000,0.000,0.125,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
200,87.071,84.310,1.354,0.539,0.000,0.000,0.129,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
201,90.494,87.210,1.603,0.648,0.000,0.000,0.126,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
202,88.635,85.880,1.356,0.553,0.000,0.000,0.117,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
203,89.865,87.180,1.357,0.532,0.000,0.000,0.100,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
204,90.156,87.145,1.424,0.630,0.000,0.000,0.123,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
205,89.550,86.795,1.358,0.552,0.000,0.000,0.104,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
206,88.203,85.521,1.337,0.550,0.000,0.000,0.104,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
207,90.900,87.537,1.655,0.672,0.000,0.000,0.125,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
208,89.079,86.332,1.348,0.559,0.000,0.000,0.111,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
209,88.049,85.339,1.340,0.538,0.000,0.000,0.141,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
210,91.507,88.423,1.507,0.613,0.000,0.000,0.120,0.000,1.224,0.000,1.224,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
211,88.544,85.599,1.472,0.572,0.000,0.000,0.145,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
212,88.732,85.781,1.412,0.594,0.000,0.000,0.113,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
213,88.646,85.892,1.358,0.551,0.000,0.000,0.112,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
214,89.216,86.021,1.630,0.632,0.000,0.000,0.117,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
215,88.789,85.788,1.429,0.611,0.000,0.000,0.112,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
216,88.838,86.082,1.368,0.536,0.000,0.000,0.120,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
217,91.035,88.222,1.330,0.556,0.000,0.000,0.212,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
218,88.653,85.608,1.419,0.618,0.000,0.000,0.139,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
219,89.740,86.863,1.377,0.580,0.000,0.000,0.115,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
220,90.465,87.462,1.436,0.599,0.000,0.000,0.115,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
221,91.106,88.320,1.358,0.561,0.000,0.000,0.119,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
222,89.404,86.686,1.352,0.548,0.000,0.000,0.102,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
223,90.060,87.014,1.451,0.622,0.000,0.000,0.123,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
224,87.322,84.498,1.354,0.564,0.000,0.000,0.137,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
225,87.523,84.374,1.437,0.689,0.000,0.000,0.120,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
226,90.266,87.196,1.509,0.646,0.000,0.000,0.109,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
227,88.686,86.010,1.335,0.547,0.000,0.000,0.100,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
228,88.218,85.179,1.450,0.615,0.000,0.000,0.126,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
229,92.052,88.896,1.573,0.626,0.000,0.000,0.142,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
230,91.898,88.462,1.684,0.694,0.000,0.000,0.132,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
231,92.200,89.092,1.557,0.632,0.000,0.000,0.143,0.000,1.224,0.000,1.224,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
232,92.314,89.318,1.405,0.586,0.000,0.000,0.121,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
233,88.390,85.407,1.374,0.602,0.000,0.000,0.122,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
234,88.375,85.578,1.364,0.596,0.000,0.000,0.103,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
235,88.526,85.776,1.352,0.559,0.000,0.000,0.140,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
236,91.308,88.337,1.419,0.613,0.000,0.000,0.115,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
237,90.831,88.063,1.396,0.540,0.000,0.000,0.110,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
238,89.300,86.267,1.556,0.601,0.000,0.000,0.111,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
239,92.147,89.139,1.441,0.599,0.000,0.000,0.118,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
240,88.349,85.614,1.350,0.542,0.000,0.000,0.118,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
241,89.964,86.913,1.424,0.610,0.000,0.000,0.119,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
242,88.029,84.936,1.549,0.611,0.000,0.000,0.130,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
243,88.974,86.044,1.385,0.576,0.000,0.000,0.194,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
244,87.585,84.680,1.413,0.588,0.000,0.000,0.112,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
245,88.725,85.951,1.360,0.533,0.000,0.000,0.114,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
246,90.975,88.295,1.330,0.529,0.000,0.000,0.131,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
247,91.357,88.050,1.593,0.694,0.000,0.000,0.125,0.000,1.224,0.000,1.224,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
248,91.121,88.376,1.348,0.567,0.000,0.000,0.108,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
249,89.980,86.975,1.432,0.618,0.000,0.000,0.122,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
250,89.553,86.511,1.576,0.582,0.000,0.000,0.140,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
251,88.310,85.097,1.495,0.690,0.000,0.000,0.123,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
252,88.121,85.149,1.414,0.606,0.000,0.000,0.121,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
253,88.147,85.376,1.411,0.534,0.000,0.000,0.112,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
254,87.760,85.044,1.350,0.532,0.000,0.000,0.141,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
255,90.242,87.248,1.424,0.621,0.000,0.000,0.114,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
256,88.444,85.705,1.356,0.547,0.000,0.000,0.104,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
257,88.956,86.043,1.424,0.613,0.000,0.000,0.138,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
258,90.834,87.897,1.415,0.582,0.000,0.000,0.110,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
259,90.240,87.469,1.355,0.542,0.000,0.000,0.143,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
260,90.144,87.163,1.424,0.600,0.000,0.000,0.112,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
261,90.212,87.449,1.345,0.548,0.000,0.000,0.134,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
262,87.108,84.127,1.426,0.603,0.000,0.000,0.120,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
263,87.894,85.122,1.356,0.543,0.000,0.000,0.116,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
264,88.069,85.344,1.352,0.529,0.000,0.000,0.137,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
265,89.344,86.333,1.476,0.594,0.000,0.000,0.113,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
266,89.136,86.323,1.381,0.553,0.000,0.000,0.128,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
267,87.017,84.250,1.353,0.531,0.000,0.000,0.140,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
268,87.936,84.922,1.419,0.611,0.000,0.000,0.136,0.000,1.220,0.000,1.220,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
269,89.567,86.822,1.357,0.542,0.000,0.000,0.101,0.000,1.223,0.000,1.223,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
270,90.270,87.270,1.423,0.603,0.000,0.000,0.125,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
271,88.673,85.945,1.354,0.540,0.000,0.000,0.111,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
272,87.155,84.474,1.345,0.520,0.000,0.000,0.108,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
273,89.306,86.613,1.348,0.548,0.000,0.000,0.115,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
274,90.711,87.613,1.517,0.607,0.000,0.000,0.129,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
275,92.159,89.011,1.559,0.637,0.000,0.000,0.119,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
276,90.596,87.592,1.415,0.630,0.000,0.000,0.120,0.000,1.222,0.000,1.222,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
277,87.159,84.418,1.346,0.545,0.000,0.000,0.117,0.000,1.221,0.000,1.221,0.000,3680,7040,,1.00,0,0,4112x2570,S,0
278,87.883,84.828,1.548,0.617,0.000,0.000,0.114,0.000,1.221,0.000,1.221,0.000,3680,7040,mode_hd,1.00,1,0,4112x2570,S,0
279,88.466,85.340,1.430,0.682,0.000,0.000,0.129,0.000,1.328,0.000,1.328,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
280,88.466,85.679,1.367,0.577,0.000,0.000,0.106,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
281,88.256,85.495,1.338,0.518,0.000,0.000,0.198,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
282,87.281,84.289,1.420,0.616,0.000,0.000,0.122,0.000,1.329,0.000,1.329,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
283,88.558,85.821,1.345,0.552,0.000,0.000,0.109,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
284,88.287,85.591,1.343,0.559,0.000,0.000,0.097,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
285,86.770,84.101,1.334,0.515,0.000,0.000,0.139,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
286,87.238,84.262,1.417,0.616,0.000,0.000,0.120,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
287,88.011,85.277,1.358,0.551,0.000,0.000,0.100,0.000,1.327,0.000,1.327,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
288,88.509,85.751,1.353,0.537,0.000,0.000,0.147,0.000,1.326,0.000,1.326,0.000,3680,7040,,1.00,1,0,4112x2570,S,0
